url,genes,len
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ycf3,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=3234,"trnL,psbM,petN,trnC,rpoB,rpoC1,rpoC2,rps2,atpI,atpH,atpF,atpA,trnR,trnG,ycf12,psaM,trnS,psbI,psbK,trnQ,chlB,rps16,ORF51,trnK,matK,psbA,trnH,ycf2,trnD,trnY,trnE,cysA,trnT,psbD,psbC,trnS,psbZ,trnG,trnfM,rps14,psaB,psaA,ycf3,trnS,rps4,trnT,trnL,trnF,ndhJ,ndhK,ndhC,trnV,trnM,atpE,atpB,rbcL,trnR,accD,psaI,ycf4,ycf10,petA,psbJ,psbL,psbF,psbE,petL,petG,trnW,trnP,psaJ,rpl33,rps18,rpl20,rps12,rps12,clpP,psbB,psbT,psbN,psbH,petB,petD,rpoA,rps11,rpl36,infA,rps8,rpl14,rpl16,rps3,rpl22,rps19,rpl2,rpl23,trnI,ndhB,rps7,rps12,rps12,trnV,rrn16,trnI,trnA,rrn23,rrn4.5,rrn5,trnR,trnN,ndhF,rpl21,rpl32,ORF288,trnP,trnL,ccsA,ndhD,psaC,ndhE,ndhG,ndhI,ndhA,ndhH,rps15,ORF473,ORF1031,chlN,chlL,trnN,trnR,rrn5,rrn4.5,rrn23,trnA,trnI,rrn16,trnV,rps7,ndhB",139
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=263836,"trnI(cau),rpl23,rpl2,rps19,rpl22,rps3,rpl16,rpl14,rps8,infA,rpl36,rps11,rpoA,petD,petB,psbH,psbN,psbT,psbB,clpP,rps12,rps12,rpl20,rps18,rpl33,psaJ,trnP(ugg),trnW(cca),petG,petL,psbE,psbF,psbL,psbJ,petA,cemA,ycf4,psaI,accD,trnR(ccg),rbcL,atpB,atpE,trnMe(cau),trnV(uac),ndhC,ndhK,ndhJ,trnF(gaa),trnL(uaa),trnT(ugu),rps4,trnS(gga),ycf3,psaA,psaB,rps14,trnMf(cau),trnG(gcc),psbZ,trnS(uga),psbC,psbD,trnT(ggu),cysA,trnE(uuc),trnY(gua),trnD(guc),ftsH,trnH(gug),psbA,trnK(uuu),matK,rps16,chlB,trnQ(uug),psbK,trnS(cga),psbI,trnS(gcu),psaM,ycf12,trnG(ucc),trnR(ucu),atpA,atpF,atpH,atpI,rps2,rpoC2,rpoC1,rpoB,trnC(gca),petN,psbM,trnL(caa),ndhB,rps7,trnV(gac),rrs,trnI(gau),trnA(ugc),rrl,rrf,trnR(acg),trnN(guu),chlL,chlN,ycf1,ndhH,ndhA,ndhI,ndhG,ndhE,psaC,ndhD,ccsA,trnL(uag),trnP(ggg),cysT,rpl32,rpl21,ndhF,trnN(guu),trnR(acg),rrf,rrl,trnA(ugc),trnI(gau),rrs,trnV(gac)",131
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,atpB,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ORF473,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,"psbD,psbC",2
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rpl23,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ndhF,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,cysA,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rps11,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ndhJ,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,"petN,trnC",2
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psbA,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psaA,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,atpF,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,petD,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,"petL,petG",2
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=41834,"trnL,psbM,petN,trnC,rpoB,rpoC1,rpoC2,rps2,atpI,atpH,atpF,atpA,trnR,trnG,ycf12,psaM,trnS,psbI,psbK,trnQ,chlB,rps16,ORF51,trnK,matK,psbA,trnH,ycf2,trnD,trnY,trnE,cysA,trnT,psbD,psbC,trnS,psbZ,trnG,trnfM,rps14,psaB,psaA,ycf3,trnS,rps4,trnT,trnL,trnF,ndhJ,ndhK,ndhC,trnV,trnM,atpE,atpB,rbcL,trnR,accD,psaI,ycf4,ycf10,petA,psbJ,psbL,psbF,psbE,petL,petG,trnW,trnP,psaJ,rpl33,rps18,rpl20,rps12,rps12,clpP,psbB,psbT,psbN,psbH,petB,petD,rpoA,rps11,rpl36,infA,rps8,rpl14,rpl16,rps3,rpl22,rps19,rpl2,rpl23,trnI,ndhB,rps7,rps12,rps12,trnV,rrn16,trnI,trnA,rrn23,rrn4.5,rrn5,trnR,trnN,ndhF,rpl21,rpl32,ORF288,trnP,trnL,ccsA,ndhD,psaC,ndhE,ndhG,ndhI,ndhA,ndhH,rps15,ORF473,ORF1031,chlN,chlL,trnN,trnR,rrn5,rrn4.5,rrn23,trnA,trnI,rrn16,trnV,rps7,ndhB",139
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,trnK,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rrn4.5,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ndhE,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psaM,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,ndhH,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=3234,"trnL,psbM,petN,trnC,rpoB,rpoC1,rpoC2,rps2,atpI,atpH,atpF,atpA,trnR,trnG,ycf12,psaM,trnS,psbI,psbK,trnQ,chlB,rps16,ORF51,trnK,matK,psbA,trnH,ycf2,trnD,trnY,trnE,cysA,trnT,psbD,psbC,trnS,psbZ,trnG,trnfM,rps14,psaB,psaA,ycf3,trnS,rps4,trnT,trnL,trnF,ndhJ,ndhK,ndhC,trnV,trnM,atpE,atpB,rbcL,trnR,accD,psaI,ycf4,ycf10,petA,psbJ,psbL,psbF,psbE,petL,petG,trnW,trnP,psaJ,rpl33,rps18,rpl20,rps12,rps12,clpP,psbB,psbT,psbN,psbH,petB,petD,rpoA,rps11,rpl36,infA,rps8,rpl14,rpl16,rps3,rpl22,rps19,rpl2,rpl23,trnI,ndhB,rps7,rps12,rps12,trnV,rrn16,trnI,trnA,rrn23,rrn4.5,rrn5,trnR,trnN,ndhF,rpl21,rpl32,ORF288,trnP,trnL,ccsA,ndhD,psaC,ndhE,ndhG,ndhI,ndhA,ndhH,rps15,ORF473,ORF1031,chlN,chlL,trnN,trnR,rrn5,rrn4.5,rrn23,trnA,trnI,rrn16,trnV,rps7,ndhB",139
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=263821,"rps7,ndhB,trnL,psbM,petN,trnC,rpoB,rpoC1,rpoC2,rps2,atpI,atpH,atpF,atpA,trnR,trnG,ycf12,psaM,trnS,psbI,trnS(cga),psbK,trnQ,chlB,rps16,ORF51,trnK,matK,psbA,trnH,ycf2,trnD,trnY,trnE,cysA,trnT,psbD,psbC,trnS,psbZ,trnG,trnfM,rps14,psaB,psaA,ycf3,trnS,rps4,trnT,trnL,trnF,ndhJ,ndhK,ndhC,trnV,trnM,atpE,atpB,rbcL,trnR,accD,psaI,ycf4,cemA,petA,psbJ,psbL,psbF,psbE,petL,petG,trnW,trnP,psaJ,rpl33,rps18,rpl20,rps12,rps12,clpP,psbB,psbT,psbN,psbH,petB,petD,rpoA,rps11,rpl36,infA,rps8,rpl14,rpl16,rps3,rpl22,rps19,rpl2,rpl23,trnI,trnV,rrn16,trnI,trnA,rrn23,rrn4.5,rrn5,trnR,trnN,ndhF,rpl21,rpl32,cysT,trnP,trnL,ccsA,ndhD,psaC,ndhE,ndhG,ndhI,ndhA,ndhH,chlN,chlL,trnN,trnR,rrn5,rrn4.5,rrn23,trnA,trnI,rrn16,trnV",133
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,rrn16,1
https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=48387,psbZ,1
